// Cash Shop Database
// Contains the items sold in the ingame cash shop.
//
// Structure of Database:
// Type,ItemID,Price
//
// Type:
//    0: New
//    1: Hot
//    2: Limited
//    3: Rental
//    4: Gear
//    5: Buff
//    6: Heal
//    7: Other
//    8: Sale
//
// Price:
//    Item cost, in cash points (#CASHPOINTS).




















1,13493,700
1,13300,700
1,13301,700
1,13302,700
1,13303,700
1,13304,700
1,13305,700
1,13306,700
1,13307,700
1,13308,700
1,13309,700
1,13310,700
1,13311,700
1,13312,700
1,13313,700
1,13314,700
1,13315,700
1,13316,700
1,13317,700

1,13322,700
1,13323,700
1,13327,700
1,13328,700
1,13329,700
1,13332,700
1,13337,700
1,13338,700
1,13345,700
1,13291,700
1,13292,700
1,13293,700
1,13294,700
1,13295,700
1,28900,700
1,28901,700
1,28902,700
1,28903,700
1,28904,700
1,28905,700
1,28906,700
1,28907,700
1,28908,700
1,28909,700
1,28910,700
1,28913,700
1,28915,700
1,28916,700
1,28918,700
1,28920,700
1,28921,700
1,28922,700
1,28929,700
1,28941,700
1,28951,700
1,1814,700
1,1815,700
1,1816,700
1,1817,700
1,1818,700
1,1819,700
1,1820,700
1,1821,700
1,1822,700
1,1823,700
1,1824,700
1,1825,700
1,1826,700
1,1827,700
1,1828,700
1,1829,700
1,1830,700
1,1831,700
1,1832,700
1,1833,700
1,1834,700
1,1835,700
1,1836,700
1,1837,700
1,1838,700
1,1839,700
1,1840,700
1,1841,700
1,1846,700
1,1862,700
1,1865,700
1,1866,700
1,1727,700
1,1728,700
1,1729,700
1,1730,700
1,1731,700
1,1732,700
1,1733,700
1,1734,700
1,1735,700
1,1736,700
1,1737,700
1,1738,700
1,1739,700
1,1740,700
1,1741,700
1,1742,700
1,1743,700
1,1744,700
1,1745,700
1,1746,700
1,1747,700
1,1748,700
1,1749,700
1,1675,700
1,1676,700
1,1677,700
1,1678,700
1,1679,700
1,1680,700
1,1681,700
1,1682,700
1,1683,700
1,1684,700
1,1685,700
1,1686,700
1,1687,700
1,1690,700
1,1691,700
1,1692,700
1,1693,700
1,1694,700
1,1695,700
1,1696,700
1,1697,700
1,1698,700
1,1699,700
1,1474,700
1,1475,700
1,1476,700
1,1477,700
1,1478,700
1,1479,700
1,1480,700
1,1481,700
1,1482,700
1,1483,700
1,1484,700
1,1485,700
1,1486,700
1,1487,700
1,1488,700
1,1489,700
1,1490,700
1,1491,700
1,1492,700
1,1493,700
1,1494,700
1,1495,700
1,1496,700
1,1497,700
1,1498,700
1,1499,700
1,1467,700
1,1468,700
1,1469,700
1,1470,700
1,1471,700
1,1415,700
1,1416,700
1,1417,700
1,1418,700
1,1419,700
1,1420,700
1,1421,700
1,1422,700
1,1423,700
1,1424,700
1,1425,700
1,1426,700
1,1427,700
1,1428,700
1,1429,700
1,1430,700
1,1431,700
1,1432,700
1,1433,700
1,1434,700
1,1435,700
1,1436,700
1,1437,700
1,1438,700
1,1439,700
1,1440,700
1,1441,700
1,1442,700
1,1443,700
1,1445,700
1,1446,700
1,1447,700
1,1448,700
1,1449,700
1,1363,700
1,1364,700
1,1365,700
1,1366,700
1,1367,700
1,1368,700
1,1369,700
1,1370,700
1,1371,700
1,1372,700
1,1373,700
1,1374,700
1,1375,700
1,1376,700
1,1377,700
1,1378,700
1,1379,700
1,1380,700
1,1381,700
1,1382,700
1,1383,700
1,1384,700
1,1385,700
1,1386,700
1,1387,700
1,1388,700
1,1389,700
1,1390,700
1,1391,700
1,1392,700
1,1393,700
1,1394,700
1,1395,700
1,1396,700
1,1397,700
1,1398,700
1,1399,700
1,1318,700
1,1319,700
1,1321,700
1,1322,700
1,1323,700
1,1324,700
1,1326,700
1,1285,700
1,1286,700
1,1287,700
1,1288,700
1,1289,700
1,1290,700
1,1291,700
1,1292,700
1,1293,700
1,1294,700
1,1295,700
1,1296,700
1,1297,700
1,1298,700
1,1299,700
1,1400,700
1,1414,700
1,1523,700
1,1530,700
1,1534,700
1,1600,700









2,490014,450
2,490015,450
2,490017,600
2,490018,600
2,490019,800
2,490020,800
2,32203,450
2,32204,450
2,32206,450
2,32207,450
2,32208,450
2,32209,450
2,32210,450
2,32222,450
2,32227,450
2,32228,450
2,32229,450
2,32230,450
2,32231,450
2,32232,450
2,32233,450
2,32234,450
2,32237,450
2,32238,450
2,32239,450
2,32242,450
2,32258,450
2,28564,450
2,28565,450
2,28566,450
2,28573,450
2,28575,450
2,28594,450
2,28598,450
2,28483,450
2,28484,450
2,28485,450
2,28491,450
2,28492,450
2,28495,450
2,28496,450
2,28499,450
2,28500,450
2,28501,450
2,28502,450
2,28503,450
2,28506,450
2,28507,450
2,28508,450
2,28509,450
2,28510,450
2,28513,450
2,28520,450
2,28521,450
2,28531,450
2,28533,450
2,28551,450
2,28302,450
2,28303,450
2,28304,450
2,28305,450
2,28306,450




2,28310,450
2,28311,450
2,28320,450
2,28321,450
2,28322,450
2,28326,450
2,28327,450
2,28332,450
2,28333,450
2,28342,450
2,28352,450
2,28353,450
2,28354,450
2,28355,450
2,28356,450
2,28357,450
2,28358,450
2,28359,450
2,28370,450
2,28371,450
2,28372,450
2,28374,450
2,28377,450
2,28379,450
2,28380,450
2,28381,450
2,28382,450
2,28386,450
2,28391,450
2,28392,450
2,28410,450
2,28411,450
2,28413,450
2,28414,450
2,28415,450
2,28416,450
2,28417,450
2,28418,450
2,28419,450
2,28420,450
2,28421,450
2,28422,450
2,28423,450
2,28424,450
2,28425,450
2,28426,450
2,28429,450
2,28430,450
2,28433,450
2,28434,450
2,28437,450
2,28438,450
2,28441,450

2,18971,450
2,18972,450
2,18973,450
2,18974,450
2,18975,450
2,18976,450
2,18977,450
2,18978,450
2,18979,450
2,18980,450
2,18981,450
2,18982,450
2,18983,450
2,18984,450
2,28394,450
2,29594,2000
2,29596,2000
2,29598,2000
2,29599,2000
2,29600,2000
2,29601,2000
2,29602,2000
2,29603,2000
2,29604,2000
2,29605,2000
2,29606,2000




















3,470016,500
3,470017,500
3,470018,700
3,470019,700
3,470020,800
3,470021,800








3,22000,500
3,22001,500
3,22002,500
3,22003,500
3,22004,500
3,22005,500
3,22006,500
3,22007,500
3,22008,500
3,22009,500
3,22010,500
3,22011,500
3,22012,500
3,22014,500
3,22015,500
3,22016,500
3,22017,500
3,22018,500
3,22032,500
3,22033,500
3,22034,500
3,22035,500
3,22036,500
3,22037,500
3,22042,500
3,22043,500
3,22044,500
3,22045,500
3,22046,500
3,22047,500
3,22059,500
3,22064,500
3,22066,500
3,22067,500
3,22069,500
3,22072,500
3,22075,500
3,22076,500
3,22077,500
3,22078,500
3,22079,500
3,22080,500
3,22081,500
3,22082,500
3,22083,500
3,22084,500
3,22085,500
3,22089,500
3,22101,500
3,22103,500
3,22104,500
3,22106,500
3,22107,500
3,22108,500
3,22109,500
3,22110,500
3,22111,500
3,22112,500
3,22113,500
3,22114,500
3,22115,500
3,22116,500
3,22117,500
3,22118,500
3,22120,500
3,22122,500
3,22123,500
3,22124,500
3,22125,500
3,22126,500
3,22131,500
3,22133,500
3,22134,500
3,22138,500
3,22141,500
3,22145,500
3,22170,500
3,22171,500
3,22172,500
3,22173,500
3,22189,500
3,22190,500
3,22192,500
3,22195,500
3,22196,500
3,22197,500
3,22198,500
3,22199,500
3,22200,500
3,22201,500
3,22207,500
3,22210,500

3,22238,500


















4,450086,800
4,450087,800
4,450088,800
4,450089,800
4,450090,800
4,450091,800
4,450092,800
4,450093,800
4,450094,800
4,450095,800
4,450096,800
4,450097,800
4,450098,800
4,450099,800
4,450100,800
4,450101,800
4,450102,800
4,450103,800
4,450104,800
4,450105,800
4,450106,800
4,450107,800
4,450108,800
4,450109,800
4,450110,800
4,450111,800
4,450112,800
4,450113,800
4,450114,800
4,450115,800
4,450116,800
4,450117,800
4,450118,800
4,450119,800
4,450125,800
4,450126,800
4,450052,700
4,450053,700
4,450054,700
4,450055,700
4,450056,700
4,450057,700
4,450058,700
4,450059,700
4,450060,700
4,450061,700
4,450062,700
4,450063,700
4,450064,700
4,450065,700
4,450066,700
4,450067,700
4,450068,700
4,450069,700
4,450070,700
4,450071,700
4,450072,700
4,450073,700
4,450074,700
4,450075,700
4,450076,700
4,450077,700
4,450078,700
4,450079,700
4,450080,700
4,450081,700
4,450082,700
4,450083,700
4,450084,700
4,450085,700
4,450018,600
4,450019,600
4,450020,600
4,450021,600
4,450022,600
4,450023,600
4,450024,600
4,450025,600
4,450026,600
4,450027,600
4,450028,600
4,450029,600
4,450030,600
4,450031,600
4,450032,600
4,450033,600
4,450034,600
4,450035,600
4,450036,600
4,450037,600
4,450038,600
4,450039,600
4,450040,600
4,450041,600
4,450042,600
4,450043,600
4,450044,600
4,450045,600
4,450046,600
4,450047,600
4,450048,600
4,450049,600
4,450050,600
4,450051,600
4,15000,600
4,15001,600
4,15002,600
4,15003,600
4,15004,600
4,15005,600
4,15006,600
4,15007,600
4,15008,600
4,15009,600
4,15010,600
4,15011,600
4,15012,600
4,15013,600
4,15014,600
4,15015,600
4,15016,600
4,15017,600
4,15018,600
4,15019,600
4,15020,600
4,15021,600
4,15022,600
4,15023,600
4,15024,600
4,15025,600
4,15026,600
4,15027,600
4,15028,600
4,15029,600
4,15030,600
4,15031,600
4,15032,600
4,15033,600
4,15034,600

4,15036,600
4,15037,600
4,15038,600
4,15039,600
4,15040,600
4,15041,600
4,15042,600
4,15043,600
4,15044,600
4,15045,600
4,15046,600
4,15047,600
4,15048,600
4,15049,600
4,15050,600
4,15051,600
4,15052,600
4,15053,600
4,15054,600
4,15055,600
4,15056,600
4,15057,600
4,15058,600

4,15060,600
4,15061,600
4,15062,600
4,15063,600
4,15064,600
4,15066,600
4,15067,600
4,15068,600

4,15070,600
4,15071,600
4,15072,600
4,15073,600
4,15074,600
4,15087,600
4,15088,600
4,15089,600
4,15090,600
4,15091,600
4,15093,600
4,15094,600
4,15095,600
4,15096,600
4,15097,600
4,15098,600
4,15100,600
4,15101,600
4,15102,600
4,15103,600
4,15104,600
4,15105,600
4,15106,600
4,15108,600
4,15110,600
4,15111,600
4,15116,600
4,15117,600
4,15121,600
4,15123,600
4,15125,600
4,15126,600
4,15128,600
4,15129,600
4,15138,600
4,15141,600
4,15143,600
4,15144,600
4,15145,600
4,15146,600
4,15147,600
4,15150,600
4,15151,600
4,15152,600
4,15153,600
4,15154,600
4,15155,600
4,15156,600
4,15162,600
4,15163,600
4,15164,600
4,15165,600
4,15166,600
4,15169,600
4,15174,600
4,15175,600
4,15176,600
4,15177,600
4,15178,600
4,15179,600
4,15180,600
4,15181,600
4,15182,600
4,15183,600
4,15184,600
4,15185,600
4,15186,600
4,15189,600
4,15191,600
4,15195,600
4,15204,600
4,15205,600
4,15209,600
4,15212,600
4,15250,600
4,15280,600
4,15283,600
4,15348,600
4,15352,600
4,15376,600
4,15377,600
4,15378,600
4,15379,600
4,15380,600
4,15384,600
4,15405,600

4,15420,600
























6,14522,1
6,14523,1
6,14517,10
6,14518,10
6,14519,10
6,14520,10
6,14515,10
6,14516,10
6,14539,100
6,14540,100
6,14587,20
6,14588,20
6,14589,20
6,14590,20
6,14591,20
6,14592,20
6,14593,20
6,14594,20
6,14595,20
6,14596,20
6,14597,20
6,14598,20
6,14599,20
6,14600,20
6,14601,20
6,14602,20
6,14603,20
6,14604,20
6,14605,20
6,14606,20
6,14607,20
6,14608,20
6,14609,20
6,14611,20
6,14612,20

6,14614,20
6,14616,20
6,14617,20
6,14618,20
6,14619,20
6,14620,20
6,14621,20
6,14210,50
6,14211,50
6,14218,5



























5,480012,600
5,480014,600
5,480016,700
5,480017,700
5,480018,800
5,480019,800








5,20509,500
5,20510,500


5,20514,500
5,20515,500

5,20517,500
5,20519,500


5,20530,500
5,20533,500
5,20535,500


5,20546,500





5,20582,500
5,20584,500
5,20588,500
5,20592,500

5,20700,500
5,20701,500
5,20702,500
5,20703,500
5,20704,500
5,20706,500
5,20707,500
5,20709,500
5,20710,500

5,20712,500
5,20714,500
5,20716,500
5,20717,500
5,20718,500
5,20721,500

5,20725,500
5,20726,500

5,20728,500
5,20730,500
5,20732,500
5,20733,500
5,20737,500
5,20743,500
5,20744,500

5,20748,500
5,20749,500
5,20753,500
5,20756,500




5,20765,500
5,20773,500
5,20778,500
5,20779,500
5,20780,500
5,20781,500
5,20782,500
5,20783,500
5,20787,500
5,20788,500
5,20789,500
5,20790,500
5,20797,500

5,20799,500
5,20800,500
5,20813,500
5,20814,500
5,20815,500
5,20819,500
5,20820,500
5,20821,500
5,20822,500
5,20823,500
5,20824,500
5,20825,500
5,20826,500
5,20830,500

5,20834,500
5,20836,500
5,20837,500
5,20838,500
5,20840,500
5,20845,500
5,20846,500
5,20847,500
5,20856,500
5,20859,500
5,20860,500
5,20863,500
5,20906,500
5,20922,500
5,20923,500
5,20925,500
5,20931,500
5,20932,500
5,20933,500
5,20934,500
5,20935,500
5,20936,500
5,20937,500
5,20941,500
5,20942,500
5,20943,500
5,20944,500
5,20948,500
5,20949,500
5,20952,500















7,671,1



7,12412,50
7,7619,10
7,7620,10
7,6225,20
7,6226,20
7,6240,20
7,6241,20
7,6438,30
7,6439,30
7,6417,20
